ts_code,end_date,bz_item,0
601390.SH,20191231,其他主营业务,2
600050.SH,20171231,其他业务,2
601390.SH,20191231,勘察设计与咨询服务,2
601390.SH,20180630,市政,2
601390.SH,20180630,工程设备和零部件制造,2
601390.SH,20180630,勘察设计与咨询服务,2
601390.SH,20180630,其他主营业务,2
600050.SH,20210630,其他主营业务,2
002424.SZ,20191231,医疗机构,2
601390.SH,20171231,公路,2
001979.SZ,20190630,邮轮产业建设与运营,2
001979.SZ,20190630,社区开发与运营,2
001979.SZ,20190630,园区开发与运营,2
601390.SH,20171231,其他主营业务,2
600639.SH,20190630,其他业务,2
601390.SH,20171231,勘察设计与咨询服务,2
002424.SZ,20200630,医疗机构,2
600880.SH,20190630,印刷相关业务,2
601390.SH,20171231,基建建设,2
601390.SH,20171231,工程设备和零部件制造,2
601390.SH,20171231,市政,2
601390.SH,20171231,房地产开发,2
601390.SH,20171231,铁路,2
601390.SH,20180630,公路,2
600487.SH,20160630,光通信网络设计与系统集成,2
002424.SZ,20201231,医疗机构,2
600050.SH,20190630,网间结算,2
601390.SH,20180630,其他业务,2
600058.SH,20180630,原材料,2
600058.SH,20180630,国内外贸易,2
600058.SH,20180630,招投标,2
601169.SH,20171231,利息收入:债券投资(产品),2
600648.SH,20180630,其他业务,2
000488.SZ,20161231,融资租赁,2
601818.SH,20190630,利息收入:发放贷款及垫款:个人贷款业务(产品),2
601818.SH,20190630,利息收入:债券投资(产品),2
000488.SZ,20171231,其他业务,2
000900.SZ,20171231,潭耒路,2
000900.SZ,20190630,怀芷高速,2
000900.SZ,20191231,其他业务,2
000488.SZ,20181231,其他业务,2
000488.SZ,20181231,其他主营业务,2
601169.SH,20171231,利息收入:买入返售金融资产(产品),2
600058.SH,20180630,物流服务,2
000900.SZ,20200630,其他业务,2
000900.SZ,20201231,其他业务,2
002415.SZ,20201231,中心控制设备,2
002415.SZ,20201231,其他主营业务,2
002415.SZ,20201231,创新业务,2
002415.SZ,20201231,前端音视频产品,2
002415.SZ,20201231,后端音视频产品,2
002415.SZ,20201231,工程施工,2
002415.SZ,20201231,智能家居,2
002415.SZ,20201231,机器人业务,2
000488.SZ,20161231,双胶纸,2
000488.SZ,20161231,书写纸,2
000900.SZ,20151231,潭耒路,2
601818.SH,20190630,非利息收入:手续费及佣金收入:银行卡业务(产品),2
000425.SZ,20191231,其他主营业务,2
000425.SZ,20191231,压实机械,2
000425.SZ,20191231,工程机械备件,2
000425.SZ,20191231,桩工机械类,2
000425.SZ,20191231,消防机械,2
000425.SZ,20191231,环卫机械,2
000425.SZ,20191231,起重机械,2
000425.SZ,20191231,路面机械,2
000425.SZ,20191231,铲运机械,2
601818.SH,20201231,利息收入:发放贷款及垫款:公司贷款业务(产品),2
601818.SH,20201231,利息收入:发放贷款及垫款:个人贷款业务(产品),2
601818.SH,20201231,利息收入:债券投资(产品),2
601818.SH,20201231,利息收入:买入返售金融资产(产品),2
000652.SZ,20181231,其他业务,2
601169.SH,20171231,利息收入:发放贷款及垫款:票据贴现业务(产品),2
601169.SH,20171231,利息收入:发放贷款及垫款:公司贷款业务(产品),2
002008.SZ,20170630,小功率激光设备,2
002008.SZ,20170630,大功率激光设备,2
002415.SZ,20161231,创新业务,2
601169.SH,20171231,利息收入:发放贷款及垫款:个人贷款业务(产品),2
002415.SZ,20170630,创新业务,2
000900.SZ,20210630,其他业务,2
000900.SZ,20210630,其他主营业务,2
300059.SZ,20191231,证券其他业务,2
600643.SH,20151231,其他业务,2
300059.SZ,20181231,证券其他业务,2
600643.SH,20150630,其他业务,2
600060.SH,20181231,其他业务,2
600643.SH,20141231,其他业务,2
600060.SH,20171231,其他业务,2
603858.SH,20180630,其他主营业务,2
600373.SH,20210630,其他业务,2
000503.SZ,20181231,医保基金综合管理服务,2
300059.SZ,20181231,利息收入,2
600008.SH,20191231,其他主营业务,2
600160.SH,20190630,检维修及工程项目管理,2
600487.SH,20141231,光通信网络设计与系统集成,2
600997.SH,20191231,内部抵销,2
300059.SZ,20180630,利息收入,2
000917.SZ,20160630,其他业务,2
300059.SZ,20171231,利息收入,2
600300.SH,20170630,其他主营业务,2
600300.SH,20170630,茶类,2
600300.SH,20170630,酒类销售,2
600300.SH,20170630,食品,2
600300.SH,20170630,食用面粉及食用油,2
601801.SH,20200630,分部抵消,2
000503.SZ,20131231,其他收入,2
601808.SH,20141231,其他业务,2
600643.SH,20160630,其他业务,2
002602.SZ,20181231,金属件,2
300059.SZ,20191231,利息收入,2
600643.SH,20201231,其他业务,2
002007.SZ,20201231,静注丙球,2
002007.SZ,20201231,其他疫苗,2
002007.SZ,20201231,人血白蛋白,2
600643.SH,20191231,其他业务,2
002602.SZ,20170630,铜杆加工件,2
002602.SZ,20170630,空调系统塑料件,2
002602.SZ,20170630,热交换系统塑料件,2
002602.SZ,20170630,游戏运营收入,2
600643.SH,20181231,其他业务,2
002310.SZ,20161231,苗木对外销售,2
600643.SH,20180630,其他板块,2
600643.SH,20180630,其他业务,2
600643.SH,20171231,其他业务,2
002602.SZ,20170630,内外饰塑料件,2
002416.SZ,20170630,通讯产品,2
600875.SH,20180630,其他业务,2
600643.SH,20161231,其他业务,2
300059.SZ,20190630,利息收入,2
600050.SH,20170630,网间结算,2
601390.SH,20191231,工程设备和零部件制造,2
601555.SH,20171231,投资与交易业务,2
002431.SZ,20170630,园林施工,2
000008.SZ,20181231,融资租赁收入,2
600637.SH,20190630,IPTV业务,2
600011.SH,20200630,电力及热力,2
601718.SH,20181231,军品,2
600011.SH,20200630,运输服务,2
600011.SH,20210630,其他业务,2
600011.SH,20210630,港口服务,2
600011.SH,20210630,电力及热力,2
601718.SH,20171231,军品,2
600011.SH,20210630,运输服务,2
002431.SZ,20170630,生态城镇,2
601718.SH,20140630,军品,2
601718.SH,20161231,军品,2
000983.SZ,20181231,电力热力,2
601718.SH,20160630,军品,2
601718.SH,20151231,军品,2
000539.SZ,20181231,其他业务,2
000539.SZ,20181231,售电收入,2
601718.SH,20150630,军品,2
000983.SZ,20171231,电力热力,2
000983.SZ,20171231,煤炭,2
601718.SH,20141231,军品,2
600637.SH,20190630,其他-影视互娱,2
600011.SH,20200630,港口服务,2
600637.SH,20190630,其他渠道,2
600011.SH,20200630,其他业务,2
000629.SZ,20211231,其他业务,2
000629.SZ,20210630,钢材及钢材制品,2
000629.SZ,20210630,钒制品,2
000629.SZ,20210630,电力,2
603899.SH,20141231,其他业务,2
600487.SH,20191231,其他业务,2
600637.SH,20200630,有线电视,2
600637.SH,20200630,文化旅游及地产,2
603899.SH,20150630,其他业务,2
600637.SH,20200630,数字付费电视,2
600637.SH,20200630,投资管理,2
600637.SH,20200630,影视,2
600637.SH,20200630,广告,2
600637.SH,20200630,其他渠道,2
600637.SH,20200630,IPTV业务,2
601718.SH,20211231,军品,2
601718.SH,20210630,军品,2
601718.SH,20201231,军品,2
601718.SH,20191231,军品,2
600637.SH,20190630,影视,2
600637.SH,20190630,广告,2
000983.SZ,20171231,焦炭,2
000983.SZ,20171231,其他业务,2
601390.SH,20191231,房地产开发,2
600036.SH,20201231,利息收入:存放同业和其他金融机构款项(产品),2
000627.SZ,20191231,其他类,2
600036.SH,20210630,利息收入:债券投资(产品),2
600036.SH,20210630,利息收入:买入返售金融资产(产品),2
600036.SH,20201231,非利息收入:手续费及佣金收入:银行卡业务(产品),2
600036.SH,20201231,非利息收入:手续费及佣金收入:结算业务(产品),2
600036.SH,20201231,非利息收入:手续费及佣金收入:担保承诺业务(产品),2
600036.SH,20201231,非利息收入:手续费及佣金收入:托管及其他受托业务(产品),2
600036.SH,20201231,非利息收入:手续费及佣金收入:其他(产品),2
600036.SH,20201231,非利息收入:手续费及佣金收入:代理委托业务(产品),2
600036.SH,20201231,利息收入:拆出资金(产品),2
600036.SH,20201231,利息收入:存放中央银行款项(产品),2
601718.SH,20131231,军品,2
600036.SH,20201231,利息收入:发放贷款及垫款:票据贴现业务(产品),2
600036.SH,20201231,利息收入:发放贷款及垫款:公司贷款业务(产品),2
600036.SH,20201231,利息收入:发放贷款及垫款:个人贷款业务(产品),2
600036.SH,20201231,利息收入:其他债权投资(产品),2
600036.SH,20201231,利息收入:债权投资(产品),2
600036.SH,20201231,利息收入:买入返售金融资产(产品),2
000540.SZ,20180630,其他业务,2
601555.SH,20171231,信用交易业务,2
601555.SH,20171231,公司总部及其他,2
601555.SH,20171231,内部抵销,2
600036.SH,20210630,利息收入:发放贷款及垫款:个人贷款业务(产品),2
600036.SH,20210630,利息收入:发放贷款及垫款:公司贷款业务(产品),2
600036.SH,20210630,利息收入:发放贷款及垫款:票据贴现业务(产品),2
600036.SH,20210630,利息收入:存放中央银行款项(产品),2
000539.SZ,20210630,其他业务,2
000983.SZ,20161231,电力热力,2
000983.SZ,20161231,煤炭,2
601718.SH,20130630,军品,2
000983.SZ,20161231,焦炭,2
000983.SZ,20161231,其他业务,2
601718.SH,20121231,军品,2
601718.SH,20120630,军品,2
600012.SH,20170630,皖通典当,2
000983.SZ,20151231,电力热力,2
000983.SZ,20151231,煤炭,2
000983.SZ,20151231,焦炭,2
600012.SH,20171231,皖通典当,2
600036.SH,20210630,非利息收入:手续费及佣金收入:银行卡业务(产品),2
600036.SH,20210630,非利息收入:手续费及佣金收入:结算业务(产品),2
600036.SH,20210630,非利息收入:手续费及佣金收入:担保承诺业务(产品),2
600036.SH,20210630,非利息收入:手续费及佣金收入:托管及其他受托业务(产品),2
600036.SH,20210630,非利息收入:手续费及佣金收入:其他(产品),2
600036.SH,20210630,非利息收入:手续费及佣金收入:代理委托业务(产品),2
600036.SH,20210630,利息收入:拆出资金(产品),2
600036.SH,20210630,利息收入:存放同业和其他金融机构款项(产品),2
600176.SH,20011231,塑料管材管件,2
000997.SZ,20191231,其他业务,2
000997.SZ,20191231,支付运营及增值业务,2
002426.SZ,20171231,智能制造方案集成与设备制造,2
000630.SZ,20191231,铜产品,2
002426.SZ,20161231,其他业务,2
002426.SZ,20161231,智能制造方案集成与设备制造,2
002426.SZ,20161231,智能终端渠道分销与服务,2
002426.SZ,20161231,智能终端结构模组,2
002426.SZ,20161231,金属材料加工及配送,2
002426.SZ,20161231,锂电池隔膜,2
000630.SZ,20191231,化工及其他产品,2
000630.SZ,20191231,其他业务,2
002426.SZ,20171231,其他业务,2
002426.SZ,20171231,智能终端渠道分销与服务,2
000997.SZ,20191231,电子支付产品及信息识读产品,2
002426.SZ,20171231,智能终端结构模组,2
002426.SZ,20171231,金属材料加工及配送,2
002426.SZ,20171231,锂电池隔膜,2
002426.SZ,20181231,智能制造方案集成与设备制造,2
002426.SZ,20181231,智能终端渠道分销与服务,2
002426.SZ,20181231,智能终端结构模组,2
002426.SZ,20181231,金属材料加工及配送,2
002426.SZ,20181231,锂电池隔膜,2
000999.SZ,20171231,非处方药,2
000999.SZ,20171231,中药处方药,2
000630.SZ,20191231,黄金等副产品,2
600989.SH,20171231,其他业务,2
600487.SH,20161231,光通信网络设计与系统集成,2
600048.SH,20200630,其他业务,2
001965.SZ,20201231,招商生态板块,2
600989.SH,20200630,其他产品及劳务,2
600989.SH,20200630,其他业务,2
600989.SH,20200630,MTBE,2
600050.SH,20161231,通话及月租费收入,2
600050.SH,20161231,网间结算,2
600050.SH,20161231,电路及网元租赁收入,2
600050.SH,20161231,宽带、数据及互联网收入,2
600050.SH,20161231,增值业务收入,2
600050.SH,20161231,其他主营业务,2
600050.SH,20161231,其他业务,2
600050.SH,20161231,信息与通信技术服务收入等,2
600050.SH,20151231,通话及月租费收入,2
600050.SH,20151231,网间结算,2
600050.SH,20151231,电路及网元租赁收入,2
600050.SH,20151231,宽带、数据及互联网收入,2
600050.SH,20151231,增值业务收入,2
600050.SH,20151231,其他主营业务,2
600050.SH,20151231,其他业务,2
600050.SH,20151231,信息与通信技术服务收入等,2
600307.SH,20191231,物资贸易,2
000999.SZ,20161231,非处方药,2
002426.SZ,20201231,智能制造方案集成与设备制造,2
000999.SZ,20161231,中药处方药,2
601398.SH,20210630,非利息收入:手续费及佣金收入:代理委托业务(产品),2
600369.SH,20191231,资产管理业务,2
600369.SH,20191231,证券经纪业务,2
600369.SH,20191231,证券投资业务,2
600369.SH,20191231,投资银行业务,2
600487.SH,20181231,其他业务,2
002152.SZ,20181231,其他主营业务,2
601727.SH,20200630,集成服务,2
601727.SH,20200630,能源板块,2
601727.SH,20200630,工业装备业务,2
601727.SH,20200630,其他业务,2
600585.SH,20181231,其他业务,2
000997.SZ,20211231,支付运营及增值业务,2
000997.SZ,20211231,房地产,2
000997.SZ,20211231,其他业务,2
601398.SH,20220630,非利息收入:手续费及佣金收入:托管及其他受托业务(产品),2
600585.SH,20181231,建材行业(贸易业务),2
000997.SZ,20201231,行业应用软件开发及服务(含硬件配套),2
000997.SZ,20201231,电子支付产品及信息识读产品,2
000997.SZ,20201231,支付运营及增值业务,2
000997.SZ,20201231,其他业务,2
000997.SZ,20191231,行业应用软件开发及服务(含硬件配套),2
601398.SH,20210630,非利息收入:手续费及佣金收入:托管及其他受托业务(产品),2
600487.SH,20171231,装卸仓储及其他,2
000999.SZ,20151231,非处方药,2
601398.SH,20201231,非利息收入:手续费及佣金收入:银行卡业务(产品),2
000999.SZ,20151231,中药处方药,2
601398.SH,20200630,非利息收入:手续费及佣金收入:代理委托业务(产品),2
601398.SH,20200630,非利息收入:手续费及佣金收入:托管及其他受托业务(产品),2
601398.SH,20201231,利息收入:债券投资(产品),2
601398.SH,20201231,利息收入:发放贷款及垫款:个人贷款业务(产品),2
601398.SH,20201231,利息收入:发放贷款及垫款:公司贷款业务(产品),2
601398.SH,20201231,利息收入:发放贷款及垫款:票据贴现业务(产品),2
601398.SH,20201231,利息收入:存放中央银行款项(产品),2
601398.SH,20201231,利息收入:存放同业和其他金融机构款项(产品),2
601398.SH,20201231,非利息收入:手续费及佣金收入:个人理财及私人银行(产品),2
601398.SH,20201231,非利息收入:手续费及佣金收入:代理委托业务(产品),2
600487.SH,20171231,商品贸易,2
601398.SH,20201231,非利息收入:手续费及佣金收入:其他(产品),2
601398.SH,20201231,非利息收入:手续费及佣金收入:对公理财(产品),2
600487.SH,20171231,工业智能控制,2
601398.SH,20201231,非利息收入:手续费及佣金收入:托管及其他受托业务(产品),2
600487.SH,20171231,智能电网传输与系统集成,2
601398.SH,20201231,非利息收入:手续费及佣金收入:投资银行业务(产品),2
600487.SH,20171231,海洋电力通信与系统集成,2
601398.SH,20201231,非利息收入:手续费及佣金收入:担保承诺业务(产品),2
601398.SH,20201231,非利息收入:手续费及佣金收入:结算业务(产品),2
601238.SH,20170630,其他主营业务,2
600000.SH,20201231,非利息收入:手续费及佣金收入:结算业务(产品),2
002069.SZ,20170630,虾夷扇贝,2
601998.SH,20200630,非利息收入:手续费及佣金收入:结算业务(产品),2
000046.SZ,20211231,物业管理,2
000046.SZ,20211231,金融投资业务损益,2
601998.SH,20201231,非利息收入:手续费及佣金收入:银行卡业务(产品),2
601998.SH,20201231,非利息收入:手续费及佣金收入:结算业务(产品),2
601998.SH,20201231,非利息收入:手续费及佣金收入:担保及咨询手续费(产品),2
601998.SH,20201231,非利息收入:手续费及佣金收入:托管和其它受托业务佣金收入(产品),2
601998.SH,20201231,非利息收入:手续费及佣金收入:其他(产品),2
601998.SH,20201231,非利息收入:手续费及佣金收入:代理委托业务(产品),2
002230.SZ,20200630,其他主营业务,2
601998.SH,20201231,利息收入:拆出资金(产品),2
601998.SH,20201231,利息收入:存放同业和其他金融机构款项(产品),2
002230.SZ,20200630,开放平台,2
601998.SH,20201231,利息收入:存放中央银行款项(产品),2
600816.SH,20120630,软硬件销售,2
002292.SZ,20171231,婴童用品,2
601998.SH,20201231,利息收入:发放贷款及垫款:公司贷款业务(产品),2
601998.SH,20201231,利息收入:发放贷款及垫款:个人贷款业务(产品),2
600816.SH,20111231,房地产,2
601998.SH,20201231,利息收入:其他债权投资(产品),2
601969.SH,20161231,铁矿石,2
601969.SH,20171231,其他业务,2
601998.SH,20201231,利息收入:债权投资(产品),2
601998.SH,20201231,利息收入:买入返售金融资产(产品),2
000046.SZ,20211231,物业出租,2
000046.SZ,20211231,手续费及佣金净收入,2
600705.SH,20180630,投资银行业务,2
000046.SZ,20210630,商品销售,2
000712.SZ,20210630,证券经纪业务,2
002097.SZ,20161231,桩工机械类,2
600733.SH,20001231,远程教育服务,2
000069.SZ,20181231,内部抵销,2
002097.SZ,20161231,挖掘机械,2
600816.SH,20181231,金融信托产品,2
600705.SH,20180630,证券经纪业务,2
000046.SZ,20210630,其他业务,2
000046.SZ,20210630,其他地产业务收入,2
000046.SZ,20210630,利息净收入,2
000046.SZ,20210630,已赚保费,2
000046.SZ,20211231,已赚保费,2
000046.SZ,20210630,房地产,2
000046.SZ,20210630,手续费及佣金净收入,2
000046.SZ,20210630,物业出租,2
000046.SZ,20210630,物业管理,2
000046.SZ,20210630,金融业务公允价值变动损益,2
000046.SZ,20210630,金融业务汇兑收益,2
000046.SZ,20210630,金融投资业务损益,2
002230.SZ,20200630,信息工程,2
000046.SZ,20211231,其他业务,2
600123.SH,20210930,二甲醚,2
601998.SH,20200630,非利息收入:手续费及佣金收入:银行卡业务(产品),2
601998.SH,20200630,非利息收入:手续费及佣金收入:担保承诺业务(产品),2
000712.SZ,20210630,期货经纪业务,2
601998.SH,20200630,非利息收入:手续费及佣金收入:托管及其他受托业务(产品),2
002230.SZ,20200630,智能硬件产品,2
600816.SH,20081231,房地产,2
000069.SZ,20081231,其他收入,2
000069.SZ,20080630,其他收入,2
600816.SH,20070630,房地产,2
002230.SZ,20200630,汽车领域,2
600816.SH,20060630,房地产,2
002839.SZ,20181231,利息收入:转贴现利息收入(产品),2
002230.SZ,20200630,电信增值产品运营,2
000828.SZ,20200630,融资租赁,2
002230.SZ,20200630,移动互联网产品及服务,2
002230.SZ,20200630,运营商大数据,2
000068.SZ,20181231,环保设备及材料,2
000068.SZ,20181231,技术咨询规划服务,2
002839.SZ,20190630,利息收入:买入返售金融资产(产品),2
002839.SZ,20190630,利息收入:债券投资(产品),2
002839.SZ,20190630,利息收入:发放贷款及垫款:票据贴现业务(产品),2
002839.SZ,20190630,利息收入:存放中央银行款项(产品),2
002839.SZ,20190630,利息收入:存放同业和其他金融机构款项(产品),2
002839.SZ,20190630,利息收入:拆出资金(产品),2
002839.SZ,20190630,利息收入:转贴现利息收入(产品),2
002839.SZ,20190630,非利息收入:手续费及佣金收入:代理业务(产品),2
002839.SZ,20190630,非利息收入:手续费及佣金收入:其他(产品),2
600816.SH,20090630,房地产,2
000069.SZ,20090630,其他收入,2
600816.SH,20091231,房地产,2
601969.SH,20181231,进口铁矿石贸易业务,2
002230.SZ,20200630,政法业务,2
601998.SH,20200630,非利息收入:手续费及佣金收入:其他(产品),2
601969.SH,20171231,进口铁矿石贸易业务,2
601998.SH,20200630,非利息收入:手续费及佣金收入:代理委托业务(产品),2
601998.SH,20200630,利息收入:金融资产投资(产品),2
601969.SH,20171231,铁矿石,2
601998.SH,20200630,利息收入:拆出资金(产品),2
002230.SZ,20200630,教育产品和服务,2
600816.SH,20110630,房地产,2
601969.SH,20181231,其他业务,2
601969.SH,20181231,铁矿石,2
002230.SZ,20200630,智能服务,2
600816.SH,20101231,房地产,2
002230.SZ,20200630,教育教学,2
002230.SZ,20200630,智慧医疗,2
601998.SH,20200630,利息收入:存放同业和其他金融机构款项(产品),2
601998.SH,20200630,利息收入:存放中央银行款项(产品),2
601998.SH,20200630,利息收入:发放贷款及垫款:票据贴现业务(产品),2
601998.SH,20200630,利息收入:发放贷款及垫款:公司贷款业务(产品),2
600705.SH,20180630,其他业务,2
601998.SH,20200630,利息收入:买入返售金融资产(产品),2
002230.SZ,20200630,智慧城市行业应用,2
600733.SH,20011231,通讯费,2
000712.SZ,20210630,投资银行业务,2
002839.SZ,20190630,非利息收入:手续费及佣金收入:结算业务(产品),2
000709.SZ,20191231,其他主营业务,2
000039.SZ,20181231,道路运输车辆,2
000039.SZ,20181231,重卡,2
000039.SZ,20181231,金融,2
000039.SZ,20181231,集装箱业务,2
600418.SH,20200630,商用车(载货汽车、多功能商用车),2
600418.SH,20200630,客车,2
600418.SH,20200630,底盘,2
002120.SZ,20211231,物料销售收入,2
002242.SZ,20170630,营养煲系列,2
002242.SZ,20170630,西式小家电系列,2
002242.SZ,20170630,食品加工机系列,2
601233.SH,20220630,精对苯二甲酸,2
601233.SH,20220630,涤纶预取向丝,2
601233.SH,20220630,涤纶牵伸丝,2
601233.SH,20220630,涤纶加弹丝,2
601233.SH,20220630,复合丝,2
601233.SH,20220630,切片,2
601233.SH,20220630,其他主营业务,2
000039.SZ,20210630,其他业务,2
300122.SZ,20201231,代理产品-二类苗,2
300122.SZ,20201231,其他业务,2
300122.SZ,20201231,治疗性生物制品,2
300122.SZ,20201231,自主产品-二类苗,2
000039.SZ,20181231,能源化工设备业务,2
000039.SZ,20181231,空港设备业务,2
600418.SH,20200630,其他主营业务,2
601939.SH,20201231,非利息收入:手续费及佣金收入:其他(产品),2
002120.SZ,20211231,其他主营业务,2
601939.SH,20201231,利息收入:买入返售金融资产(产品),2
601939.SH,20201231,利息收入:债券投资(产品),2
601939.SH,20201231,利息收入:发放贷款及垫款:个人贷款业务(产品),2
601939.SH,20201231,利息收入:发放贷款及垫款:公司贷款业务(产品),2
601939.SH,20201231,利息收入:发放贷款及垫款:票据贴现业务(产品),2
601939.SH,20201231,利息收入:存放中央银行款项(产品),2
601939.SH,20201231,利息收入:存放同业和其他金融机构款项(产品),2
601939.SH,20201231,利息收入:拆出资金(产品),2
601939.SH,20201231,非利息收入:手续费及佣金收入:代理委托业务(产品),2
601939.SH,20201231,非利息收入:手续费及佣金收入:托管及其他受托业务(产品),2
000039.SZ,20181231,物流服务,2
601939.SH,20201231,非利息收入:手续费及佣金收入:担保承诺业务(产品),2
601939.SH,20201231,非利息收入:手续费及佣金收入:理财业务(产品),2
601939.SH,20201231,非利息收入:手续费及佣金收入:结算业务(产品),2
601939.SH,20201231,非利息收入:手续费及佣金收入:财务顾问业务(产品),2
601939.SH,20201231,非利息收入:手续费及佣金收入:银行卡业务(产品),2
600418.SH,20200630,乘用车,2
600418.SH,20200630,其他业务,2
603019.SH,20190630,其他业务,2
000039.SZ,20181231,其他主营业务,2
000039.SZ,20181231,海洋工程业务,2
000709.SZ,20191231,其他业务,2
000709.SZ,20191231,钒产品,2
000712.SZ,20210630,投资咨询业务,2
000709.SZ,20191231,钢坯,2
600797.SH,20191231,智慧城市,2
600797.SH,20191231,智慧生活,2
600797.SH,20200630,其他业务,2
600797.SH,20200630,智慧云服务,2
600797.SH,20200630,智慧商务,2
600797.SH,20200630,智慧城市,2
600797.SH,20200630,智慧生活,2
300124.SZ,20141231,变频器类,2
300124.SZ,20141231,新能源产品,2
300124.SZ,20151231,伺服系统,2
002129.SZ,20101231,其它产品,2
300124.SZ,20151231,变频器类,2
300124.SZ,20151231,新能源产品,2
002097.SZ,20171231,航空业务,2
002097.SZ,20171231,桩工机械类,2
002097.SZ,20171231,挖掘机械,2
002097.SZ,20170630,航空业务,2
002097.SZ,20170630,桩工机械类,2
002097.SZ,20170630,挖掘机械,2
002097.SZ,20161231,航空业务,2
000712.SZ,20210630,信用交易业务,2
000712.SZ,20210630,内部抵销,2
000712.SZ,20210630,另类投资业务,2
002129.SZ,20110630,其它产品,2
600782.SH,20211231,其他业务,2
600797.SH,20191231,智慧商务,2
000712.SZ,20181231,私募基金业务,2
000709.SZ,20191231,钢材,2
000709.SZ,20210630,其他业务,2
000027.SZ,20161231,蒸汽,2
000027.SZ,20161231,运输业务,2
000709.SZ,20210630,钒产品,2
000709.SZ,20210630,钢坯,2
002958.SZ,20210630,利息收入:发放贷款及垫款:个人贷款及垫款(产品),2
000712.SZ,20181231,总部其他,2
000807.SZ,20191231,铝锭,2
300124.SZ,20141231,伺服系统,2
000027.SZ,20181231,其他主营业务,2
600797.SH,20191231,智慧云服务,2
600820.SH,20201231,其他业务,2
000027.SZ,20181231,燃气,2
000027.SZ,20181231,蒸汽,2
000027.SZ,20181231,运输业务,2
002958.SZ,20210630,利息收入:发放贷款及垫款:票据贴现(产品),2
000027.SZ,20190630,其他业务,2
002202.SZ,20210630,其他主营业务,2
002202.SZ,20210630,风电场开发,2
002202.SZ,20210630,风电服务,2
600797.SH,20191231,其他业务,2
002839.SZ,20190630,非利息收入:手续费及佣金收入:电子银行业务(产品),2
600123.SH,20180630,其他收入,2
600795.SH,20200630,其他业务,2
600808.SH,20210630,钢坯生铁销售,2
000725.SZ,20201231,智慧健康服务,2
000725.SZ,20201231,显示器件业务,2
002122.SZ,20171231,机床,2
000725.SZ,20201231,其他主营业务,2
002122.SZ,20171231,轴承,2
000725.SZ,20191231,智慧健康服务,2
002085.SZ,20171231,镁合金压铸产品,2
002085.SZ,20171231,金属铸件,2
002085.SZ,20171231,涂复加工,2
600811.SH,20180630,粮油购销,2
600811.SH,20180630,土地及房地产开发,2
002085.SZ,20171231,汽车轮合金轮毂,2
002085.SZ,20171231,摩轮,2
002230.SZ,20211231,智慧城市,2
002085.SZ,20171231,其他业务,2
600811.SH,20180630,其他业务,2
600808.SH,20201231,其他业务,2
000725.SZ,20191231,其他主营业务,2
600783.SH,20181231,其他业务,2
600808.SH,20210630,其他主营业务,2
600808.SH,20210630,焦化副产品销售,2
600811.SH,20171231,其他收入,2
000718.SZ,20211231,其他业务,2
300133.SZ,20210630,电影,2
601106.SH,20191231,大型铸锻件,2
600808.SH,20171231,钢材销售,2
600196.SH,20190630,其他业务,2
300133.SZ,20200630,经纪服务,2
002252.SZ,20180630,人血白蛋白,2
300133.SZ,20200630,综艺节目,2
002252.SZ,20180630,凝血因子类及其他,2
002252.SZ,20180630,静注射人免疫球蛋白,2
000826.SZ,20191231,其他主营业务,2
600220.SH,20201231,面料,2
600220.SH,20201231,电汽,2
600220.SH,20201231,其他业务,2
002122.SZ,20170630,轴承,2
002230.SZ,20211231,开放平台及消费者业务,2
600808.SH,20171231,钢坯生铁销售,2
002230.SZ,20211231,教育产品和服务,2
002230.SZ,20211231,教育教学,2
600704.SH,20151231,其他业务,2
002122.SZ,20171231,其他业务,2
002122.SZ,20171231,农牧产品,2
300133.SZ,20210630,其他业务,2
002122.SZ,20171231,圆钢,2
600808.SH,20171231,其他业务,2
600808.SH,20171231,其他主营业务,2
600808.SH,20171231,焦化副产品销售,2
002269.SZ,20081231,其他业务,2
600811.SH,20170630,其他收入,2
300133.SZ,20191231,电影,2
600808.SH,20210630,钢材销售,2
000793.SZ,20171231,漫画图书、期刊及周边产品,2
600196.SH,20200630,其他业务,2
600117.SH,20210630,钢铁业务,2
600117.SH,20210630,资源综合利用,2
601992.SH,20160630,其他业务,2
600117.SH,20210630,煤炭业务,2
600117.SH,20210630,房屋销售,2
600117.SH,20210630,商贸,2
002122.SZ,20181231,农牧产品,2
000751.SZ,20180630,锌品,2
000723.SZ,20051231,低压柜,2
000751.SZ,20180630,电铅,2
002122.SZ,20181231,机床,2
000751.SZ,20180630,其他主营业务,2
002122.SZ,20181231,轴承,2
300136.SZ,20110630,其他业务,2
600115.SH,20180630,其他主营业务,2
601228.SH,20201231,其他业务,2
601228.SH,20200630,其他业务,2
600115.SH,20200630,航空运输业务,2
600432.SH,20201231,其他业务,2
002310.SZ,20161231,生态修复工程收入,2
000793.SZ,20171231,销售硬件收入,2
601992.SH,20161231,其他业务,2
002269.SZ,20101231,其他业务,2
600436.SH,20210930,骨伤科用药,2
601225.SH,20210630,分部抵消,2
601229.SH,20190630,非利息收入:手续费及佣金收入:银行卡手续费收入(产品),2
601229.SH,20190630,非利息收入:手续费及佣金收入:财务顾问手续费收入(产品),2
601229.SH,20190630,非利息收入:手续费及佣金收入:结算与清算手续费收入(产品),2
